1,1,0,4,212,0.0187793,0.0234742,0.0140845,0.0187793,0.00296927,0.5
1,1,1,3,212,0.0140845,0.0234742,0.0140845,0.0187793,0.00296927,0
1,1,2,4,212,0.0187793,0.0234742,0.0140845,0.0187793,0.00296927,0.5
1,1,3,5,212,0.0234742,0.0234742,0.0140845,0.0187793,0.00296927,1
1,1,4,4,212,0.0187793,0.0234742,0.0140845,0.0187793,0.00296927,0.5
1,2,0,3,191,0.015625,0.0260417,0.015625,0.01875,0.00416667,0
1,2,1,3,191,0.015625,0.0260417,0.015625,0.01875,0.00416667,0
1,2,2,5,191,0.0260417,0.0260417,0.015625,0.01875,0.00416667,1
1,2,3,4,191,0.0208333,0.0260417,0.015625,0.01875,0.00416667,0.5
1,2,4,3,191,0.015625,0.0260417,0.015625,0.01875,0.00416667,0
1,3,0,5,87,0.0568182,0.0568182,0.0113636,0.0227273,0.0176045,1
1,3,1,2,87,0.0227273,0.0568182,0.0113636,0.0227273,0.0176045,0.25
1,3,2,1,87,0.0113636,0.0568182,0.0113636,0.0227273,0.0176045,0
1,3,3,1,87,0.0113636,0.0568182,0.0113636,0.0227273,0.0176045,0
1,3,4,1,87,0.0113636,0.0568182,0.0113636,0.0227273,0.0176045,0
1,4,0,2,67,0.0294118,0.0735294,0.0147059,0.0352941,0.0220097,0.25
1,4,1,1,67,0.0147059,0.0735294,0.0147059,0.0352941,0.0220097,0
1,4,2,3,67,0.0441176,0.0735294,0.0147059,0.0352941,0.0220097,0.5
1,4,3,5,67,0.0735294,0.0735294,0.0147059,0.0352941,0.0220097,1
1,4,4,1,67,0.0147059,0.0735294,0.0147059,0.0352941,0.0220097,0
1,5,0,5,118,0.0420168,0.0420168,0.0168067,0.0268908,0.00823358,1
1,5,1,2,118,0.0168067,0.0420168,0.0168067,0.0268908,0.00823358,0
1,5,2,3,118,0.0252101,0.0420168,0.0168067,0.0268908,0.00823358,0.333333
1,5,3,3,118,0.0252101,0.0420168,0.0168067,0.0268908,0.00823358,0.333333
1,5,4,3,118,0.0252101,0.0420168,0.0168067,0.0268908,0.00823358,0.333333
1,6,0,3,126,0.023622,0.0393701,0.00787402,0.0267717,0.0106808,0.5
1,6,1,1,126,0.00787402,0.0393701,0.00787402,0.0267717,0.0106808,0
1,6,2,4,126,0.0314961,0.0393701,0.00787402,0.0267717,0.0106808,0.75
1,6,3,5,126,0.0393701,0.0393701,0.00787402,0.0267717,0.0106808,1
1,6,4,4,126,0.0314961,0.0393701,0.00787402,0.0267717,0.0106808,0.75
1,7,0,3,241,0.0123967,0.0206612,0.00826446,0.0132231,0.00404874,0.333333
1,7,1,3,241,0.0123967,0.0206612,0.00826446,0.0132231,0.00404874,0.333333
1,7,2,3,241,0.0123967,0.0206612,0.00826446,0.0132231,0.00404874,0.333333
1,7,3,2,241,0.00826446,0.0206612,0.00826446,0.0132231,0.00404874,0
1,7,4,5,241,0.0206612,0.0206612,0.00826446,0.0132231,0.00404874,1
1,8,0,3,116,0.025641,0.042735,0.00854701,0.0239316,0.0113389,0.5
1,8,1,5,116,0.042735,0.042735,0.00854701,0.0239316,0.0113389,1
